target,value,tid,date,cookie,hashid,ip,platform,webGL,canvas,deviceId
operation_system,Linux x86_64,5895f55b-461a-45fb-0e8a-3df60601dad3,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,594dd5c3-73e6-47e8-7dab-65b9ce376c1e,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,622d7a3e-93ea-48cb-d5fe-d28f2dc4283b,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,62a5130a-6dea-4e30-3319-7ff4c21f6ea4,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,93aacaaf-a37c-4a21-3454-5bfd43cef882,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,b9e5e965-4b1e-482e-a3c5-a69f04ba5f03,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,MacIntel,850e4772-7afe-4e4b-8531-213887d585c9,2020-08-24,24c7a4e2fec543df9e0e685f310b7d4f,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,2978652933.0,3938544732,1581850665.0
operation_system,Win32,94cb8862-7a75-4b88-a5fd-28be95b627b5,2020-08-24,523dd2abd3d640b1aa87d1634182b0c9,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,3760759109.0,1719416089,6440005.0
platform,web,067f313c-80cf-4b97-1eec-202f598a6edd,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,110cb1b6-6054-4e25-f273-ad3e56cbf2b0,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,11aae47f-8889-4af3-d01d-ac5021332e89,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,25c9eb64-7c19-4c61-8582-6660b7343654,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,34744cef-c0de-4a4c-ce01-85c26052c61d,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,4ba92e0d-9d9c-4854-2f53-13165d1a45ab,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,5895f55b-461a-45fb-0e8a-3df60601dad3,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,594dd5c3-73e6-47e8-7dab-65b9ce376c1e,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,622d7a3e-93ea-48cb-d5fe-d28f2dc4283b,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,62a5130a-6dea-4e30-3319-7ff4c21f6ea4,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,850e4772-7afe-4e4b-8531-213887d585c9,2020-08-24,24c7a4e2fec543df9e0e685f310b7d4f,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,2978652933.0,3938544732,1581850665.0
platform,web,93aacaaf-a37c-4a21-3454-5bfd43cef882,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,94cb8862-7a75-4b88-a5fd-28be95b627b5,2020-08-24,523dd2abd3d640b1aa87d1634182b0c9,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,3760759109.0,1719416089,6440005.0
platform,web,b9e5e965-4b1e-482e-a3c5-a69f04ba5f03,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15",850e4772-7afe-4e4b-8531-213887d585c9,2020-08-24,24c7a4e2fec543df9e0e685f310b7d4f,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,2978652933.0,3938544732,1581850665.0
userAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.135 Safari/537.36",94cb8862-7a75-4b88-a5fd-28be95b627b5,2020-08-24,523dd2abd3d640b1aa87d1634182b0c9,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,3760759109.0,1719416089,6440005.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",067f313c-80cf-4b97-1eec-202f598a6edd,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",110cb1b6-6054-4e25-f273-ad3e56cbf2b0,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",11aae47f-8889-4af3-d01d-ac5021332e89,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",25c9eb64-7c19-4c61-8582-6660b7343654,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",34744cef-c0de-4a4c-ce01-85c26052c61d,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",4ba92e0d-9d9c-4854-2f53-13165d1a45ab,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",5895f55b-461a-45fb-0e8a-3df60601dad3,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",594dd5c3-73e6-47e8-7dab-65b9ce376c1e,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",622d7a3e-93ea-48cb-d5fe-d28f2dc4283b,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",62a5130a-6dea-4e30-3319-7ff4c21f6ea4,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",93aacaaf-a37c-4a21-3454-5bfd43cef882,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",b9e5e965-4b1e-482e-a3c5-a69f04ba5f03,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,067f313c-80cf-4b97-1eec-202f598a6edd,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,110cb1b6-6054-4e25-f273-ad3e56cbf2b0,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,11aae47f-8889-4af3-d01d-ac5021332e89,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,25c9eb64-7c19-4c61-8582-6660b7343654,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,34744cef-c0de-4a4c-ce01-85c26052c61d,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,4ba92e0d-9d9c-4854-2f53-13165d1a45ab,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,5895f55b-461a-45fb-0e8a-3df60601dad3,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,594dd5c3-73e6-47e8-7dab-65b9ce376c1e,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,622d7a3e-93ea-48cb-d5fe-d28f2dc4283b,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,62a5130a-6dea-4e30-3319-7ff4c21f6ea4,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,93aacaaf-a37c-4a21-3454-5bfd43cef882,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,b9e5e965-4b1e-482e-a3c5-a69f04ba5f03,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,2978652933,850e4772-7afe-4e4b-8531-213887d585c9,2020-08-24,24c7a4e2fec543df9e0e685f310b7d4f,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,2978652933.0,3938544732,1581850665.0
webGL_hash,3760759109,94cb8862-7a75-4b88-a5fd-28be95b627b5,2020-08-24,523dd2abd3d640b1aa87d1634182b0c9,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,3760759109.0,1719416089,6440005.0
operation_system,Linux x86_64,38140016-8490-42ea-aa11-c09e6bfc8178,2020-08-25,6f78bf8fe98b40bca7069120a693969c,B4B6E5DEEEC1253972CD0EC230E2951C5B2518C19CF9AA4198EE8731FEE58795,213.87.131.27,web,3396702633.0,2479470794,115993642.0
platform,web,38140016-8490-42ea-aa11-c09e6bfc8178,2020-08-25,6f78bf8fe98b40bca7069120a693969c,B4B6E5DEEEC1253972CD0EC230E2951C5B2518C19CF9AA4198EE8731FEE58795,213.87.131.27,web,3396702633.0,2479470794,115993642.0
userAgent,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:79.0) Gecko/20100101 Firefox/79.0,38140016-8490-42ea-aa11-c09e6bfc8178,2020-08-25,6f78bf8fe98b40bca7069120a693969c,B4B6E5DEEEC1253972CD0EC230E2951C5B2518C19CF9AA4198EE8731FEE58795,213.87.131.27,web,3396702633.0,2479470794,115993642.0
webGL_hash,3396702633,38140016-8490-42ea-aa11-c09e6bfc8178,2020-08-25,6f78bf8fe98b40bca7069120a693969c,B4B6E5DEEEC1253972CD0EC230E2951C5B2518C19CF9AA4198EE8731FEE58795,213.87.131.27,web,3396702633.0,2479470794,115993642.0
operation_system,Linux x86_64,c7071f46-e7ce-4fb1-a08b-2c2c5ef9edbe,2020-08-26,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,c7071f46-e7ce-4fb1-a08b-2c2c5ef9edbe,2020-08-26,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",c7071f46-e7ce-4fb1-a08b-2c2c5ef9edbe,2020-08-26,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,c7071f46-e7ce-4fb1-a08b-2c2c5ef9edbe,2020-08-26,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,066ebaab-29ea-43b1-1fc3-36f10a6b7670,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,068f2a01-4642-4dc7-4eaa-7a79430e046f,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,0e05e262-f5d4-4dd6-74fd-a9826c217521,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,15cb8af3-eabc-4d81-47d8-772989fab43f,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,20f06298-12fc-4bb7-74c5-b750405e6190,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,210e5bdc-631e-44d3-c235-12a57232665f,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,2d646f74-c96b-42c6-314d-763493c49c31,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,41d654ae-ddac-4ad2-aed5-260943dfb04b,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,4af5cc8e-b54c-4d10-cc0d-57982c71c699,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,6893c6ba-7c62-48c8-ea07-1757a4d82c6e,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,6b55695d-115e-4e3d-1e38-4f71e702e9b8,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,6fdbfdfa-0c1f-48e0-c7ac-96b8702a4fa5,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,7d9a55e2-44e2-4492-f02e-e1c25fd133f0,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,803ba29c-4d88-4b0e-8c84-6fa3ff66933d,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,84bb0e3c-d60f-49eb-c70e-9008c329ff46,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,95cc0372-59e3-4310-961b-5ccea8c623b4,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,ac39ec63-b69d-4fec-7710-e1e0ad18e6d5,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,b0b33544-fdaf-4b00-a93a-12bdaadfbcc7,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,d2a94d16-c3eb-43fd-6ce2-804e45202ce3,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,e135ac06-8877-4ecb-1057-8566f1cc6644,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,e1f6e18f-45b7-4822-916d-bc5ca2166c22,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,e26d36d9-f9d7-4469-cecc-1daa322b9141,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,eda703d8-aff1-4638-fd2f-c66c6b9b3867,2020-08-27,6f78bf8fe98b40bca7069120a693969c,B4B6E5DEEEC1253972CD0EC230E2951C5B2518C19CF9AA4198EE8731FEE58795,93.159.236.41,web,3396702633.0,2479470794,115993642.0
operation_system,Linux x86_64,fdb6a468-8ab0-440e-2f76-afd55c3554f3,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,066ebaab-29ea-43b1-1fc3-36f10a6b7670,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,068f2a01-4642-4dc7-4eaa-7a79430e046f,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,0e05e262-f5d4-4dd6-74fd-a9826c217521,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,15cb8af3-eabc-4d81-47d8-772989fab43f,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,20f06298-12fc-4bb7-74c5-b750405e6190,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,210e5bdc-631e-44d3-c235-12a57232665f,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
platform,web,2d646f74-c96b-42c6-314d-763493c49c31,2020-08-27,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
